hh_ids,m_ids,int_date,wellbeing_q1,wellbeing_q2,wellbeing_q3,wellbeing_q4
"KMAKL13","6.51000e+16",03apr2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL13","6.51000e+16",17apr2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL13","6.51000e+16",01may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",15may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",29may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",12jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",26jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",10jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",24jul2013,"Very happy","Moderately well","Very well","Very confident"
"KMAKL13","6.51000e+16",07aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",21aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",04sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",18sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",02oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL13","6.51000e+16",01may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL24","6.51000e+16",22oct2012,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KMAKL24","6.51000e+16",30jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL23","6.51000e+16",30jan2013,"Moderately happy","Neither well nor badly","Neither well nor badly","Neither confident nor unconfident"
"KMAKL07","6.51000e+16",08oct2012,"Moderately happy","Moderately well","Moderately well","Neither confident nor unconfident"
"KMAKL07","6.51000e+16",29oct2012,"Moderately happy","Neither well nor badly","Very well","Neither confident nor unconfident"
"KMAKL07","6.51000e+16",19nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Neither confident nor unconfident"
"KMAKL07","6.51000e+16",12dec2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL07","6.51000e+16",08jan2013,"Neither happy nor unhappy","Moderately well","Very well","Very confident"
"KMAKL07","6.51000e+16",28jan2013,"Neither happy nor unhappy","Moderately badly","Very well","Neither confident nor unconfident"
"KMAKL07","6.51000e+16",22feb2013,"Very happy","Very well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",22mar2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL07","6.51000e+16",05apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",19apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",03may2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",18may2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",31may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",14jun2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",28jun2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",12jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",26jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",09aug2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",23aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",06sep2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL07","6.51000e+16",20sep2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL07","6.51000e+16",04oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",08oct2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",29oct2012,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KMAKL25","6.51000e+16",19nov2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",12dec2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",07jan2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMAKL25","6.51000e+16",28jan2013,"Moderately happy","Very well","Very well","Moderately confident"
"KMAKL25","6.51000e+16",25feb2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL25","6.51000e+16",11mar2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL25","6.51000e+16",25mar2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",08apr2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",22apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",06may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",20may2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",03jun2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",17jun2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",01jul2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",15jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",30jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",12aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",26aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",09sep2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",23sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",07oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",08oct2012,"Moderately happy","Very badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",29oct2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",19nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",12dec2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL25","6.51000e+16",07jan2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",25feb2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",25mar2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",08apr2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",22apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",06may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",20may2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",17jun2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",01jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",15jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",30jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",12aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",26aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",09sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",23sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",07oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL25","6.51000e+16",29oct2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL25","6.51000e+16",19nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",10oct2012,"Moderately unhappy","Moderately badly","Very well","Moderately confident"
"KMAKL08","6.51000e+16",05nov2012,"Moderately happy","Moderately well","Very well","Neither confident nor unconfident"
"KMAKL08","6.51000e+16",22nov2012,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",05dec2012,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",18feb2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KMAKL08","6.51000e+16",13mar2013,"Neither happy nor unhappy","Moderately badly","Very well","Moderately confident"
"KMAKL08","6.51000e+16",27mar2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",10apr2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",08may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",22may2013,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KMAKL08","6.51000e+16",05jun2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",19jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",03jul2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",17jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",31jul2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",14aug2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",28aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",11sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",25sep2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",10oct2012,"Neither happy nor unhappy","Moderately badly","Moderately well","Neither confident nor unconfident"
"KMAKL08","6.51000e+16",05nov2012,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL08","6.51000e+16",05dec2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL08","6.51000e+16",13mar2013,"Neither happy nor unhappy","Moderately badly","Very well","Moderately confident"
"KMAKL08","6.51000e+16",27mar2013,"Moderately happy","Moderately well","Very well","Very confident"
"KMAKL08","6.51000e+16",10apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",24apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL08","6.51000e+16",08may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",10oct2012,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMAKL09","6.51000e+16",05nov2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",22nov2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL09","6.51000e+16",04feb2013,"Very happy","Very badly","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",05mar2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL09","6.51000e+16",13mar2013,"Very happy","Moderately well","Very well","Moderately confident"
"KMAKL09","6.51000e+16",27mar2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL09","6.51000e+16",10apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",24apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",08may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",22may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",05jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",19jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",03jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",17jul2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",31jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",14aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",28aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",11sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",25sep2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",10oct2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",05nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",27mar2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",22may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL09","6.51000e+16",19jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",10oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL10","6.51000e+16",08nov2012,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",18feb2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL10","6.51000e+16",13mar2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",27mar2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL10","6.51000e+16",15apr2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",24apr2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL10","6.51000e+16",08may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",22may2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",05jun2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",19jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",03jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",17jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",31jul2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",14aug2013,"Very unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",28aug2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",14sep2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",25sep2013,"Very unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",10oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL10","6.51000e+16",08nov2012,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL10","6.51000e+16",22nov2012,"Neither happy nor unhappy","Neither well nor badly","Neither well nor badly","Moderately confident"
"KMAKL34","6.51000e+16",10oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL34","6.51000e+16",08nov2012,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KMAKL34","6.51000e+16",22nov2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL34","6.51000e+16",04feb2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL34","6.51000e+16",22feb2013,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL34","6.51000e+16",13mar2013,"Very unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",27mar2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",10apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",24apr2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL34","6.51000e+16",08may2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",22may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",05jun2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",19jun2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",03jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",17jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",31jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",14aug2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL34","6.51000e+16",28aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",11sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",25sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL34","6.51000e+16",10oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL10","6.51000e+16",13mar2013,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KMAKL06","6.51000e+16",17oct2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL06","6.51000e+16",06nov2012,"Moderately happy","Moderately badly","Very well","Very confident"
"KMAKL06","6.51000e+16",23nov2012,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL06","6.51000e+16",15feb2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",21jan2013,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL06","6.51000e+16",05mar2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",19mar2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL06","6.51000e+16",02apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",16apr2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",30apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",14may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",28may2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",11jun2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL06","6.51000e+16",25jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",09jul2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",23jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",06aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",20aug2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",03sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",17sep2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",01oct2013,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",17oct2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",23nov2012,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL06","6.51000e+16",21jan2013,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL06","6.51000e+16",23jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",17oct2012,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",07dec2012,"Neither happy nor unhappy","Moderately well","Moderately well","Very confident"
"KMAKL12","6.51000e+16",16jan2013,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL12","6.51000e+16",12feb2013,"Very happy","Moderately well","Very well","Moderately confident"
"KMAKL12","6.51000e+16",19mar2013,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KMAKL12","6.51000e+16",02apr2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",16apr2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",30apr2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",14may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",28may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",11jun2013,"Moderately happy","Very well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",25jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",09jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",23jul2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",06aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",20aug2013,"Moderately unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",03sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",17sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",01oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",17oct2012,"Moderately happy","Moderately well","Very well","Very confident"
"KMAKL32","6.51000e+16",06nov2012,"Moderately happy","Moderately well","Moderately well","Very confident"
"KMAKL32","6.51000e+16",23nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",19jan2013,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL32","6.51000e+16",12feb2013,"Moderately happy","Very well","Very well","Moderately confident"
"KMAKL32","6.51000e+16",21mar2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL32","6.51000e+16",03apr2013,"Moderately happy","Very well","Moderately well","Very confident"
"KMAKL32","6.51000e+16",17apr2013,"Moderately happy","Very well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",02may2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL32","6.51000e+16",16may2013,"Very unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",30may2013,"Moderately unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",13jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",26jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",10jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",24jul2013,"Very happy","Very well","Very well","Very confident"
"KMAKL32","6.51000e+16",07aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",21aug2013,"Very happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",04sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",18sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL32","6.51000e+16",02oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",17oct2012,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL37","6.51000e+16",14nov2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL37","6.51000e+16",23nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",16jan2013,"Very happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL37","6.51000e+16",12feb2013,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KMAKL37","6.51000e+16",02apr2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL37","6.51000e+16",16apr2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",30apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",14may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",28may2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",11jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",01jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",09jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",23jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",06aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",20aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",03sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",17sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL37","6.51000e+16",01oct2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",06nov2012,"Moderately unhappy","Very well","Moderately well","Moderately confident"
"KMAKL12","6.51000e+16",16jan2013,"Very happy","Moderately well","Very well","Moderately confident"
"KMAKL12","6.51000e+16",12feb2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL37","6.51000e+16",12feb2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KMAKL37","6.51000e+16",19mar2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL37","6.51000e+16",01jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",09oct2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",01nov2012,"Moderately happy","Moderately well","Very well","Very confident"
"KMAKL17","6.51000e+16",21nov2012,"Neither happy nor unhappy","Neither well nor badly","Very well","Moderately confident"
"KMAKL17","6.51000e+16",14jan2013,"Very happy","Very well","Very well","Moderately confident"
